day_index,hour,node_id,channel,rssi_dbm,occupied,sensing_confidence,split,dow
2,15,NODE4,CH40,-41.16,1,0.786,test,2
2,15,NODE5,CH40,-49.34,1,0.476,test,2
2,15,NODE6,CH40,-47.02,1,0.407,test,2
2,15,NODE7,CH40,-41.88,1,0.681,test,2
2,15,NODE8,CH40,-40.29,1,0.809,test,2
2,16,NODE1,CH21,-93.82,0,0.616,test,2
2,16,NODE2,CH21,-102.37,0,0.389,test,2
2,16,NODE3,CH21,-94.84,0,0.473,test,2
2,16,NODE4,CH21,-90.58,0,0.761,test,2
2,16,NODE5,CH21,-102.58,0,0.407,test,2
2,16,NODE6,CH21,-98.3,0,0.45,test,2
2,16,NODE7,CH21,-94.86,0,0.717,test,2
2,16,NODE8,CH21,-95.3,0,0.763,test,2
2,16,NODE1,CH22,-103.42,0,0.632,test,2
2,16,NODE2,CH22,-101.87,0,0.368,test,2
2,16,NODE3,CH22,-98.99,0,0.563,test,2
2,16,NODE4,CH22,-90.69,0,0.802,test,2
2,16,NODE5,CH22,-98.99,0,0.4,test,2
2,16,NODE6,CH22,-103.35,0,0.476,test,2
2,16,NODE7,CH22,-97.44,0,0.703,test,2
2,16,NODE8,CH22,-93.61,0,0.828,test,2
2,16,NODE1,CH23,-46.02,1,0.688,test,2
2,16,NODE2,CH23,-49.7,1,0.467,test,2
2,16,NODE3,CH23,-50.16,1,0.482,test,2
2,16,NODE4,CH23,-41.49,1,0.775,test,2
2,16,NODE5,CH23,-50.62,1,0.404,test,2
2,16,NODE6,CH23,-52.36,1,0.405,test,2
2,16,NODE7,CH23,-39.78,1,0.711,test,2
2,16,NODE8,CH23,-41.86,1,0.837,test,2
2,16,NODE1,CH24,-41.45,1,0.711,test,2
2,16,NODE2,CH24,-49.79,1,0.386,test,2
2,16,NODE3,CH24,-48.12,1,0.501,test,2
2,16,NODE4,CH24,-40.12,1,0.742,test,2
2,16,NODE5,CH24,-51.24,1,0.427,test,2
2,16,NODE6,CH24,-47.58,1,0.431,test,2
2,16,NODE7,CH24,-39.91,1,0.689,test,2
2,16,NODE8,CH24,-39.2,1,0.835,test,2
2,16,NODE1,CH25,-43.8,1,0.694,test,2
2,16,NODE2,CH25,-50.56,1,0.394,test,2
2,16,NODE3,CH25,-47.89,1,0.511,test,2
2,16,NODE4,CH25,-42.24,1,0.761,test,2
2,16,NODE5,CH25,-49.09,1,0.396,test,2
2,16,NODE6,CH25,-51.41,1,0.0,test,2
2,16,NODE7,CH25,-41.71,1,0.673,test,2
2,16,NODE8,CH25,-38.15,1,0.808,test,2
2,16,NODE1,CH26,-43.32,1,0.661,test,2
2,16,NODE2,CH26,-51.22,1,0.417,test,2
2,16,NODE3,CH26,-46.65,1,0.492,test,2
2,16,NODE4,CH26,-37.74,1,0.746,test,2
2,16,NODE5,CH26,-50.36,1,0.454,test,2
2,16,NODE6,CH26,-49.87,1,0.424,test,2
2,16,NODE7,CH26,-42.75,1,0.759,test,2
2,16,NODE8,CH26,-37.96,1,0.817,test,2
2,16,NODE1,CH27,-42.85,1,0.668,test,2
2,16,NODE2,CH27,-51.8,1,0.419,test,2
2,16,NODE3,CH27,-48.92,1,0.545,test,2
2,16,NODE4,CH27,-40.37,1,0.786,test,2
2,16,NODE5,CH27,-49.08,1,0.38,test,2
2,16,NODE6,CH27,-47.33,1,0.486,test,2
2,16,NODE7,CH27,-42.67,1,0.738,test,2
2,16,NODE8,CH27,-38.97,1,0.794,test,2
2,16,NODE1,CH28,-93.63,0,0.717,test,2
2,16,NODE2,CH28,-97.61,0,0.39,test,2
2,16,NODE3,CH28,-96.11,0,0.45,test,2
2,16,NODE4,CH28,-91.95,0,0.719,test,2
2,16,NODE5,CH28,-97.95,0,0.415,test,2
2,16,NODE6,CH28,-98.09,0,0.469,test,2
2,16,NODE7,CH28,-93.79,0,0.759,test,2
2,16,NODE8,CH28,-95.69,0,0.776,test,2
2,16,NODE1,CH29,-94.15,0,0.693,test,2
2,16,NODE2,CH29,-102.56,0,0.431,test,2
2,16,NODE3,CH29,-93.34,0,0.531,test,2
2,16,NODE4,CH29,-96.53,0,0.777,test,2
2,16,NODE5,CH29,-97.64,0,0.434,test,2
2,16,NODE6,CH29,-98.36,0,0.357,test,2
2,16,NODE7,CH29,-96.82,0,0.755,test,2
2,16,NODE8,CH29,-96.7,0,0.842,test,2
2,16,NODE1,CH30,-43.02,1,0.667,test,2
2,16,NODE2,CH30,-51.79,1,0.388,test,2
2,16,NODE3,CH30,-47.59,1,0.529,test,2
2,16,NODE4,CH30,-41.17,1,0.719,test,2
2,16,NODE5,CH30,-51.77,1,0.438,test,2
2,16,NODE6,CH30,-48.34,1,0.403,test,2
2,16,NODE7,CH30,-40.58,1,0.751,test,2
2,16,NODE8,CH30,-42.42,1,0.773,test,2
2,16,NODE1,CH31,-44.0,1,0.686,test,2
2,16,NODE2,CH31,-51.68,1,0.428,test,2
2,16,NODE3,CH31,-47.27,1,0.512,test,2
2,16,NODE4,CH31,-40.8,1,0.8,test,2
2,16,NODE5,CH31,-50.71,1,0.422,test,2
2,16,NODE6,CH31,-46.78,1,0.391,test,2
2,16,NODE7,CH31,-41.49,1,0.698,test,2
2,16,NODE8,CH31,-41.39,1,0.801,test,2
2,16,NODE1,CH32,-99.43,0,0.0,test,2
2,16,NODE2,CH32,-94.57,0,0.318,test,2
2,16,NODE3,CH32,-94.39,0,0.481,test,2
2,16,NODE4,CH32,-95.51,0,0.723,test,2
2,16,NODE5,CH32,-98.09,0,0.406,test,2
2,16,NODE6,CH32,-96.77,0,0.423,test,2
2,16,NODE7,CH32,-93.81,0,0.721,test,2
2,16,NODE8,CH32,-91.97,0,0.821,test,2
2,16,NODE1,CH33,-95.95,0,0.735,test,2
2,16,NODE2,CH33,-98.65,0,0.435,test,2
2,16,NODE3,CH33,-102.82,0,0.552,test,2
2,16,NODE4,CH33,-100.34,0,0.721,test,2
2,16,NODE5,CH33,-107.98,0,0.0,test,2
2,16,NODE6,CH33,-100.45,0,0.433,test,2
2,16,NODE7,CH33,-98.76,0,0.757,test,2
2,16,NODE8,CH33,-98.36,0,0.794,test,2
2,16,NODE1,CH34,-97.48,0,0.73,test,2
2,16,NODE2,CH34,-97.39,0,0.433,test,2
2,16,NODE3,CH34,-89.69,0,0.515,test,2
2,16,NODE4,CH34,-98.76,0,0.791,test,2
2,16,NODE5,CH34,-95.34,0,0.383,test,2
2,16,NODE6,CH34,-98.78,0,0.503,test,2
2,16,NODE7,CH34,-96.61,0,0.73,test,2
2,16,NODE8,CH34,-94.95,0,0.803,test,2
2,16,NODE1,CH35,-93.16,0,0.655,test,2
2,16,NODE2,CH35,-95.62,0,0.421,test,2
2,16,NODE3,CH35,-94.7,0,0.455,test,2
2,16,NODE4,CH35,-98.32,0,0.785,test,2
2,16,NODE5,CH35,-100.57,0,0.42,test,2
2,16,NODE6,CH35,-98.69,0,0.433,test,2
2,16,NODE7,CH35,-96.92,0,0.686,test,2
2,16,NODE8,CH35,-98.67,0,0.785,test,2
2,16,NODE1,CH36,-43.47,1,0.646,test,2
2,16,NODE2,CH36,-50.06,1,0.437,test,2
2,16,NODE3,CH36,-48.66,1,0.467,test,2
2,16,NODE4,CH36,-39.02,1,0.775,test,2
2,16,NODE5,CH36,-52.21,1,0.407,test,2
2,16,NODE6,CH36,-51.75,1,0.384,test,2
2,16,NODE7,CH36,-44.14,1,0.76,test,2
2,16,NODE8,CH36,-40.71,1,0.769,test,2
2,16,NODE1,CH37,-42.51,1,0.717,test,2
2,16,NODE2,CH37,-52.88,1,0.434,test,2
2,16,NODE3,CH37,-46.66,1,0.523,test,2
2,16,NODE4,CH37,-40.11,1,0.802,test,2
2,16,NODE5,CH37,-47.7,1,0.386,test,2
2,16,NODE6,CH37,-50.08,1,0.47,test,2
2,16,NODE7,CH37,-42.59,1,0.712,test,2
2,16,NODE8,CH37,-39.91,1,0.779,test,2
2,16,NODE1,CH38,-44.04,1,0.733,test,2
2,16,NODE2,CH38,-50.38,1,0.382,test,2
2,16,NODE3,CH38,-47.98,1,0.477,test,2
2,16,NODE4,CH38,-42.76,1,0.807,test,2
2,16,NODE5,CH38,-49.15,1,0.373,test,2
2,16,NODE6,CH38,-50.55,1,0.403,test,2
2,16,NODE7,CH38,-42.78,1,0.717,test,2
2,16,NODE8,CH38,-39.48,1,0.841,test,2
2,16,NODE1,CH39,-43.41,1,0.753,test,2
2,16,NODE2,CH39,-50.39,1,0.432,test,2
2,16,NODE3,CH39,-50.11,1,0.494,test,2
2,16,NODE4,CH39,-38.11,1,0.773,test,2
2,16,NODE5,CH39,-51.11,1,0.384,test,2
2,16,NODE6,CH39,-48.19,1,0.407,test,2
2,16,NODE7,CH39,-41.83,1,0.721,test,2
2,16,NODE8,CH39,-41.46,1,0.838,test,2
2,16,NODE1,CH40,-46.13,1,0.715,test,2
2,16,NODE2,CH40,-51.0,1,0.471,test,2
2,16,NODE3,CH40,-47.15,1,0.47,test,2
2,16,NODE4,CH40,-41.5,1,0.843,test,2
2,16,NODE5,CH40,-48.93,1,0.356,test,2
2,16,NODE6,CH40,-49.13,1,0.392,test,2
2,16,NODE7,CH40,-42.28,1,0.714,test,2
2,16,NODE8,CH40,-39.35,1,0.76,test,2
2,17,NODE1,CH21,-92.38,0,0.646,test,2
2,17,NODE2,CH21,-99.89,0,0.42,test,2
2,17,NODE3,CH21,-97.1,0,0.478,test,2
2,17,NODE4,CH21,-93.2,0,0.86,test,2
2,17,NODE5,CH21,-99.62,0,0.448,test,2
2,17,NODE6,CH21,-97.29,0,0.406,test,2
2,17,NODE7,CH21,-93.92,0,0.727,test,2
2,17,NODE8,CH21,-97.44,0,0.78,test,2
2,17,NODE1,CH22,-42.7,1,0.742,test,2
2,17,NODE2,CH22,-48.32,1,0.478,test,2
2,17,NODE3,CH22,-45.58,1,0.49,test,2
2,17,NODE4,CH22,-42.58,1,0.815,test,2
2,17,NODE5,CH22,-47.93,1,0.397,test,2
2,17,NODE6,CH22,-48.83,1,0.411,test,2
2,17,NODE7,CH22,-41.51,1,0.735,test,2
2,17,NODE8,CH22,-41.56,1,0.763,test,2
2,17,NODE1,CH23,-41.49,1,0.6,test,2
2,17,NODE2,CH23,-51.3,1,0.382,test,2
2,17,NODE3,CH23,-46.71,1,0.505,test,2
2,17,NODE4,CH23,-39.9,1,0.8,test,2
2,17,NODE5,CH23,-50.62,1,0.393,test,2
2,17,NODE6,CH23,-50.18,1,0.448,test,2
2,17,NODE7,CH23,-43.29,1,0.734,test,2
2,17,NODE8,CH23,-40.67,1,0.804,test,2
2,17,NODE1,CH24,-97.93,0,0.657,test,2
2,17,NODE2,CH24,-92.48,0,0.369,test,2
2,17,NODE3,CH24,-102.31,0,0.449,test,2
2,17,NODE4,CH24,-87.81,0,0.777,test,2
2,17,NODE5,CH24,-96.33,0,0.453,test,2
2,17,NODE6,CH24,-99.85,0,0.466,test,2
2,17,NODE7,CH24,-91.95,0,0.714,test,2
2,17,NODE8,CH24,-96.38,0,0.816,test,2
2,17,NODE1,CH25,-43.13,1,0.691,test,2
2,17,NODE2,CH25,-48.76,1,0.409,test,2
2,17,NODE3,CH25,-46.29,1,0.526,test,2
2,17,NODE4,CH25,-39.47,1,0.741,test,2
2,17,NODE5,CH25,-50.18,1,0.443,test,2
2,17,NODE6,CH25,-48.69,1,0.41,test,2
2,17,NODE7,CH25,-41.94,1,0.703,test,2
2,17,NODE8,CH25,-42.28,1,0.739,test,2
2,17,NODE1,CH26,-94.15,0,0.674,test,2
2,17,NODE2,CH26,-97.52,0,0.417,test,2
2,17,NODE3,CH26,-96.73,0,0.486,test,2
2,17,NODE4,CH26,-99.54,0,0.747,test,2
2,17,NODE5,CH26,-98.6,0,0.409,test,2
2,17,NODE6,CH26,-97.52,0,0.453,test,2
2,17,NODE7,CH26,-92.07,0,0.732,test,2
2,17,NODE8,CH26,-98.94,0,0.738,test,2
2,17,NODE1,CH27,-40.69,1,0.685,test,2
2,17,NODE2,CH27,-50.31,1,0.324,test,2
2,17,NODE3,CH27,-46.14,1,0.489,test,2
2,17,NODE4,CH27,-42.33,1,0.741,test,2
2,17,NODE5,CH27,-51.89,1,0.397,test,2
2,17,NODE6,CH27,-47.7,1,0.339,test,2
2,17,NODE7,CH27,-42.59,1,0.743,test,2
2,17,NODE8,CH27,-39.22,1,0.776,test,2
2,17,NODE1,CH28,-95.94,0,0.708,test,2
2,17,NODE2,CH28,-91.83,0,0.382,test,2
2,17,NODE3,CH28,-101.43,0,0.466,test,2
2,17,NODE4,CH28,-104.13,0,0.736,test,2
2,17,NODE5,CH28,-98.5,0,0.336,test,2
2,17,NODE6,CH28,-100.25,0,0.387,test,2
2,17,NODE7,CH28,-97.59,0,0.718,test,2
2,17,NODE8,CH28,-94.75,0,0.787,test,2
2,17,NODE1,CH29,-93.06,0,0.673,test,2
2,17,NODE2,CH29,-93.06,0,0.409,test,2
2,17,NODE3,CH29,-95.66,0,0.517,test,2
2,17,NODE4,CH29,-93.32,0,0.789,test,2
2,17,NODE5,CH29,-96.15,0,0.411,test,2
2,17,NODE6,CH29,-97.79,0,0.455,test,2
2,17,NODE7,CH29,-102.29,0,0.741,test,2
2,17,NODE8,CH29,-91.1,0,0.766,test,2
2,17,NODE1,CH30,-43.8,1,0.692,test,2
2,17,NODE2,CH30,-51.34,1,0.368,test,2
2,17,NODE3,CH30,-47.81,1,0.505,test,2
2,17,NODE4,CH30,-39.22,1,0.793,test,2
2,17,NODE5,CH30,-51.25,1,0.378,test,2
2,17,NODE6,CH30,-49.92,1,0.397,test,2
2,17,NODE7,CH30,-39.74,1,0.66,test,2
2,17,NODE8,CH30,-41.26,1,0.765,test,2
2,17,NODE1,CH31,-43.82,1,0.705,test,2
2,17,NODE2,CH31,-49.11,1,0.397,test,2
2,17,NODE3,CH31,-47.1,1,0.492,test,2
2,17,NODE4,CH31,-40.29,1,0.767,test,2
2,17,NODE5,CH31,-51.34,1,0.408,test,2
2,17,NODE6,CH31,-49.58,1,0.457,test,2
2,17,NODE7,CH31,-40.2,1,0.689,test,2
2,17,NODE8,CH31,-41.92,1,0.798,test,2
2,17,NODE1,CH32,-43.7,1,0.0,test,2
2,17,NODE2,CH32,-48.83,1,0.432,test,2
2,17,NODE3,CH32,-48.39,1,0.511,test,2
2,17,NODE4,CH32,-38.98,1,0.792,test,2
2,17,NODE5,CH32,-52.81,1,0.45,test,2
2,17,NODE6,CH32,-49.91,1,0.441,test,2
2,17,NODE7,CH32,-42.02,1,0.779,test,2
2,17,NODE8,CH32,-41.66,1,0.81,test,2
2,17,NODE1,CH33,-92.6,0,0.687,test,2
2,17,NODE2,CH33,-99.97,0,0.354,test,2
2,17,NODE3,CH33,-95.12,0,0.544,test,2
2,17,NODE4,CH33,-100.02,0,0.761,test,2
2,17,NODE5,CH33,-100.07,0,0.411,test,2
2,17,NODE6,CH33,-101.09,0,0.427,test,2
2,17,NODE7,CH33,-100.16,0,0.744,test,2
2,17,NODE8,CH33,-92.71,0,0.754,test,2
2,17,NODE1,CH34,-42.39,1,0.676,test,2
2,17,NODE2,CH34,-51.1,1,0.395,test,2
2,17,NODE3,CH34,-48.37,1,0.483,test,2
2,17,NODE4,CH34,-43.76,1,0.766,test,2
2,17,NODE5,CH34,-50.97,1,0.407,test,2
2,17,NODE6,CH34,-51.37,1,0.422,test,2
2,17,NODE7,CH34,-41.22,1,0.751,test,2
2,17,NODE8,CH34,-38.34,1,0.781,test,2
2,17,NODE1,CH35,-99.67,0,0.705,test,2
2,17,NODE2,CH35,-98.63,0,0.44,test,2
2,17,NODE3,CH35,-97.38,0,0.479,test,2
2,17,NODE4,CH35,-94.83,0,0.72,test,2
2,17,NODE5,CH35,-99.6,0,0.372,test,2
2,17,NODE6,CH35,-92.4,0,0.425,test,2
2,17,NODE7,CH35,-98.87,0,0.76,test,2
2,17,NODE8,CH35,-96.18,0,0.795,test,2
2,17,NODE1,CH36,-42.43,1,0.677,test,2
2,17,NODE2,CH36,-51.37,1,0.399,test,2
2,17,NODE3,CH36,-48.34,1,0.472,test,2
2,17,NODE4,CH36,-40.37,1,0.745,test,2
2,17,NODE5,CH36,-53.9,1,0.418,test,2
2,17,NODE6,CH36,-46.53,1,0.444,test,2
2,17,NODE7,CH36,-40.7,1,0.683,test,2
2,17,NODE8,CH36,-38.95,1,0.807,test,2
2,17,NODE1,CH37,-94.68,0,0.676,test,2
2,17,NODE2,CH37,-100.5,0,0.396,test,2
2,17,NODE3,CH37,-98.71,0,0.493,test,2
2,17,NODE4,CH37,-99.37,0,0.8,test,2
2,17,NODE5,CH37,-101.02,0,0.355,test,2
2,17,NODE6,CH37,-96.67,0,0.443,test,2
2,17,NODE7,CH37,-100.72,0,0.696,test,2
2,17,NODE8,CH37,-93.0,0,0.817,test,2
2,17,NODE1,CH38,-91.87,0,0.635,test,2
2,17,NODE2,CH38,-96.38,0,0.397,test,2
2,17,NODE3,CH38,-102.18,0,0.508,test,2
2,17,NODE4,CH38,-93.73,0,0.763,test,2
2,17,NODE5,CH38,-97.76,0,0.424,test,2
2,17,NODE6,CH38,-99.74,0,0.419,test,2
2,17,NODE7,CH38,-95.01,0,0.724,test,2
2,17,NODE8,CH38,-93.83,0,0.788,test,2
2,17,NODE1,CH39,-98.81,0,0.693,test,2
2,17,NODE2,CH39,-94.09,0,0.365,test,2
2,17,NODE3,CH39,-96.45,0,0.549,test,2
2,17,NODE4,CH39,-94.02,0,0.734,test,2
2,17,NODE5,CH39,-96.88,0,0.424,test,2
2,17,NODE6,CH39,-101.11,0,0.451,test,2
2,17,NODE7,CH39,-96.09,0,0.731,test,2
2,17,NODE8,CH39,-97.9,0,0.808,test,2
2,17,NODE1,CH40,-42.53,1,0.692,test,2
2,17,NODE2,CH40,-50.35,1,0.378,test,2
2,17,NODE3,CH40,-46.64,1,0.504,test,2
2,17,NODE4,CH40,-39.48,1,0.787,test,2
2,17,NODE5,CH40,-50.27,1,0.456,test,2
2,17,NODE6,CH40,-50.07,1,0.431,test,2
2,17,NODE7,CH40,-41.33,1,0.722,test,2
2,17,NODE8,CH40,-40.34,1,0.795,test,2
2,18,NODE1,CH21,-96.11,0,0.733,test,2
2,18,NODE2,CH21,-100.37,0,0.367,test,2
2,18,NODE3,CH21,-101.44,0,0.461,test,2
2,18,NODE4,CH21,-94.75,0,0.81,test,2
2,18,NODE5,CH21,-99.12,0,0.399,test,2
2,18,NODE6,CH21,-96.19,0,0.407,test,2
2,18,NODE7,CH21,-94.76,0,0.724,test,2
2,18,NODE8,CH21,-96.65,0,0.757,test,2
2,18,NODE1,CH22,-40.65,1,0.71,test,2
2,18,NODE2,CH22,-49.32,1,0.0,test,2
2,18,NODE3,CH22,-48.14,1,0.485,test,2
2,18,NODE4,CH22,-38.94,1,0.803,test,2
2,18,NODE5,CH22,-51.33,1,0.421,test,2
2,18,NODE6,CH22,-49.34,1,0.391,test,2
2,18,NODE7,CH22,-41.79,1,0.753,test,2
2,18,NODE8,CH22,-39.93,1,0.829,test,2
2,18,NODE1,CH23,-93.73,0,0.704,test,2
2,18,NODE2,CH23,-98.0,0,0.36,test,2
2,18,NODE3,CH23,-92.85,0,0.503,test,2
2,18,NODE4,CH23,-97.85,0,0.783,test,2
2,18,NODE5,CH23,-94.0,0,0.404,test,2
2,18,NODE6,CH23,-101.53,0,0.4,test,2
2,18,NODE7,CH23,-92.06,0,0.692,test,2
2,18,NODE8,CH23,-101.57,0,0.785,test,2
2,18,NODE1,CH24,-43.11,1,0.674,test,2
2,18,NODE2,CH24,-49.84,1,0.384,test,2
2,18,NODE3,CH24,-44.95,1,0.507,test,2
2,18,NODE4,CH24,-39.59,1,0.798,test,2
2,18,NODE5,CH24,-48.22,1,0.399,test,2
2,18,NODE6,CH24,-49.81,1,0.458,test,2
2,18,NODE7,CH24,-40.42,1,0.735,test,2
2,18,NODE8,CH24,-42.84,1,0.823,test,2
2,18,NODE1,CH25,-93.01,0,0.69,test,2
2,18,NODE2,CH25,-99.69,0,0.396,test,2
2,18,NODE3,CH25,-95.37,0,0.546,test,2
2,18,NODE4,CH25,-95.58,0,0.764,test,2
2,18,NODE5,CH25,-95.0,0,0.42,test,2
2,18,NODE6,CH25,-97.52,0,0.377,test,2
2,18,NODE7,CH25,-97.36,0,0.686,test,2
2,18,NODE8,CH25,-93.82,0,0.794,test,2
2,18,NODE1,CH26,-96.95,0,0.707,test,2
2,18,NODE2,CH26,-102.32,0,0.362,test,2
2,18,NODE3,CH26,-98.83,0,0.504,test,2
2,18,NODE4,CH26,-95.68,0,0.782,test,2
2,18,NODE5,CH26,-96.09,0,0.426,test,2
2,18,NODE6,CH26,-95.59,0,0.419,test,2
2,18,NODE7,CH26,-94.41,0,0.744,test,2
2,18,NODE8,CH26,-95.78,0,0.796,test,2
2,18,NODE1,CH27,-41.59,1,0.661,test,2
2,18,NODE2,CH27,-49.32,1,0.445,test,2
2,18,NODE3,CH27,-47.79,1,0.458,test,2
2,18,NODE4,CH27,-42.63,1,0.771,test,2
2,18,NODE5,CH27,-47.79,1,0.397,test,2
2,18,NODE6,CH27,-49.99,1,0.39,test,2
2,18,NODE7,CH27,-42.34,1,0.72,test,2
2,18,NODE8,CH27,-38.06,1,0.752,test,2
2,18,NODE1,CH28,-99.76,0,0.69,test,2
2,18,NODE2,CH28,-95.9,0,0.354,test,2
2,18,NODE3,CH28,-94.61,0,0.475,test,2
2,18,NODE4,CH28,-93.24,0,0.792,test,2
2,18,NODE5,CH28,-94.74,0,0.398,test,2
2,18,NODE6,CH28,-95.28,0,0.451,test,2
2,18,NODE7,CH28,-92.95,0,0.714,test,2
2,18,NODE8,CH28,-99.62,0,0.807,test,2
2,18,NODE1,CH29,-42.42,1,0.67,test,2
2,18,NODE2,CH29,-49.27,1,0.432,test,2
2,18,NODE3,CH29,-48.34,1,0.483,test,2
2,18,NODE4,CH29,-41.51,1,0.788,test,2
2,18,NODE5,CH29,-49.09,1,0.395,test,2
2,18,NODE6,CH29,-50.14,1,0.451,test,2
2,18,NODE7,CH29,-40.44,1,0.725,test,2
2,18,NODE8,CH29,-40.36,1,0.801,test,2
2,18,NODE1,CH30,-93.6,0,0.686,test,2
2,18,NODE2,CH30,-98.5,0,0.392,test,2
2,18,NODE3,CH30,-96.7,0,0.5,test,2
2,18,NODE4,CH30,-95.52,0,0.777,test,2
2,18,NODE5,CH30,-97.78,0,0.338,test,2
2,18,NODE6,CH30,-97.79,0,0.438,test,2
2,18,NODE7,CH30,-91.98,0,0.691,test,2
2,18,NODE8,CH30,-93.45,0,0.796,test,2
2,18,NODE1,CH31,-42.12,1,0.68,test,2
2,18,NODE2,CH31,-48.99,1,0.395,test,2
2,18,NODE3,CH31,-47.64,1,0.463,test,2
2,18,NODE4,CH31,-39.36,1,0.77,test,2
2,18,NODE5,CH31,-48.69,1,0.404,test,2
2,18,NODE6,CH31,-48.13,1,0.447,test,2
2,18,NODE7,CH31,-41.06,1,0.698,test,2
2,18,NODE8,CH31,-42.51,1,0.826,test,2
2,18,NODE1,CH32,-42.01,1,0.728,test,2
2,18,NODE2,CH32,-49.7,1,0.34,test,2
2,18,NODE3,CH32,-47.62,1,0.527,test,2
2,18,NODE4,CH32,-40.59,1,0.778,test,2
2,18,NODE5,CH32,-51.08,1,0.401,test,2
2,18,NODE6,CH32,-50.24,1,0.449,test,2
2,18,NODE7,CH32,-42.12,1,0.739,test,2
2,18,NODE8,CH32,-39.12,1,0.876,test,2
2,18,NODE1,CH33,-96.92,0,0.69,test,2
2,18,NODE2,CH33,-95.29,0,0.405,test,2
2,18,NODE3,CH33,-100.62,0,0.497,test,2
2,18,NODE4,CH33,-93.96,0,0.771,test,2
2,18,NODE5,CH33,-93.19,0,0.399,test,2
2,18,NODE6,CH33,-104.46,0,0.346,test,2
2,18,NODE7,CH33,-98.92,0,0.717,test,2
2,18,NODE8,CH33,-94.42,0,0.781,test,2
2,18,NODE1,CH34,-97.82,0,0.653,test,2
2,18,NODE2,CH34,-102.57,0,0.364,test,2
2,18,NODE3,CH34,-102.16,0,0.437,test,2
2,18,NODE4,CH34,-94.73,0,0.774,test,2
2,18,NODE5,CH34,-100.64,0,0.398,test,2
2,18,NODE6,CH34,-96.64,0,0.375,test,2
2,18,NODE7,CH34,-96.19,0,0.774,test,2
2,18,NODE8,CH34,-104.74,0,0.825,test,2
2,18,NODE1,CH35,-43.42,1,0.71,test,2
2,18,NODE2,CH35,-48.16,1,0.352,test,2
2,18,NODE3,CH35,-47.23,1,0.466,test,2
2,18,NODE4,CH35,-41.77,1,0.784,test,2
2,18,NODE5,CH35,-48.22,1,0.369,test,2
2,18,NODE6,CH35,-49.14,1,0.438,test,2
2,18,NODE7,CH35,-41.9,1,0.731,test,2
2,18,NODE8,CH35,-36.96,1,0.838,test,2
2,18,NODE1,CH36,-41.0,1,0.71,test,2
2,18,NODE2,CH36,-51.49,1,0.352,test,2
2,18,NODE3,CH36,-48.71,1,0.475,test,2
2,18,NODE4,CH36,-39.75,1,0.776,test,2
2,18,NODE5,CH36,-52.03,1,0.439,test,2
2,18,NODE6,CH36,-52.05,1,0.419,test,2
2,18,NODE7,CH36,-44.17,1,0.724,test,2
2,18,NODE8,CH36,-40.1,1,0.741,test,2
2,18,NODE1,CH37,-44.34,1,0.679,test,2
2,18,NODE2,CH37,-49.73,1,0.445,test,2
2,18,NODE3,CH37,-50.08,1,0.475,test,2
2,18,NODE4,CH37,-39.27,1,0.776,test,2
2,18,NODE5,CH37,-50.43,1,0.43,test,2
2,18,NODE6,CH37,-50.07,1,0.43,test,2
2,18,NODE7,CH37,-41.43,1,0.705,test,2
2,18,NODE8,CH37,-38.29,1,0.762,test,2
2,18,NODE1,CH38,-89.37,0,0.701,test,2
2,18,NODE2,CH38,-99.41,0,0.405,test,2
2,18,NODE3,CH38,-97.47,0,0.535,test,2
2,18,NODE4,CH38,-95.04,0,0.777,test,2
2,18,NODE5,CH38,-100.19,0,0.368,test,2
2,18,NODE6,CH38,-98.59,0,0.386,test,2
2,18,NODE7,CH38,-95.12,0,0.738,test,2
2,18,NODE8,CH38,-97.54,0,0.763,test,2
2,18,NODE1,CH39,-97.81,0,0.692,test,2
2,18,NODE2,CH39,-100.71,0,0.471,test,2
2,18,NODE3,CH39,-97.03,0,0.494,test,2
2,18,NODE4,CH39,-95.71,0,0.777,test,2
2,18,NODE5,CH39,-103.26,0,0.42,test,2
2,18,NODE6,CH39,-98.21,0,0.403,test,2
2,18,NODE7,CH39,-96.43,0,0.743,test,2
2,18,NODE8,CH39,-92.86,0,0.804,test,2
2,18,NODE1,CH40,-95.57,0,0.683,test,2
2,18,NODE2,CH40,-96.61,0,0.415,test,2
2,18,NODE3,CH40,-97.73,0,0.46,test,2
2,18,NODE4,CH40,-98.39,0,0.777,test,2
2,18,NODE5,CH40,-100.72,0,0.357,test,2
2,18,NODE6,CH40,-99.42,0,0.399,test,2
2,18,NODE7,CH40,-93.83,0,0.739,test,2
2,18,NODE8,CH40,-95.02,0,0.796,test,2
2,19,NODE1,CH21,-42.31,1,0.728,test,2
2,19,NODE2,CH21,-48.3,1,0.43,test,2
2,19,NODE3,CH21,-45.77,1,0.539,test,2
2,19,NODE4,CH21,-43.67,1,0.767,test,2
2,19,NODE5,CH21,-47.96,1,0.412,test,2
2,19,NODE6,CH21,-48.38,1,0.434,test,2
2,19,NODE7,CH21,-41.42,1,0.722,test,2
2,19,NODE8,CH21,-42.98,1,0.764,test,2
2,19,NODE1,CH22,-43.74,1,0.653,test,2
2,19,NODE2,CH22,-52.3,1,0.396,test,2
2,19,NODE3,CH22,-49.39,1,0.494,test,2
2,19,NODE4,CH22,-41.31,1,0.762,test,2
2,19,NODE5,CH22,-47.96,1,0.369,test,2
